estado,pcode1,municipio,pcode2,parroquia,pcode3,ubicacion
AMAZONAS,VE02,AUTANA,VE0204,AUTONOMO AUTANA,VE020400,U E AREVALO CEDEA'O
AMAZONAS,VE02,AUTANA,VE0204,AUTONOMO AUTANA,VE020400,U E ATANASIO GIRALDOTH
MERIDA,VE14,LIBERTADOR,VE1412,MILLA,VE141211,U E B CAMILO CONTRERAS
MERIDA,VE14,ALBERTO ADRIANI,VE1401,PARROQUIA ROMULO BETANCOURT,VE140101,U E B FELIX MARIA RUIZ
AMAZONAS,VE02,AUTANA,VE0204,AUTONOMO AUTANA,VE020400,U E B JUAN JOSE FLORES
MERIDA,VE14,ALBERTO ADRIANI,VE1401,PRESIDENTE PAEZ,VE140102,U E B LUISA CACERES DE ARISMENDI
MERIDA,VE14,LIBERTADOR,VE1412,JACINTO PLAZA,VE141207,U E B MAHATMA GANDHI NER 030
MERIDA,VE14,ALBERTO ADRIANI,VE1401,PARROQUIA ROMULO BETANCOURT,VE140101,U E B MANUELITA SAENZ
MERIDA,VE14,LIBERTADOR,VE1412,ARIAS,VE141202,U E B MIGUEL DE CERVANTES
MERIDA,VE14,ALBERTO ADRIANI,VE1401,PRESIDENTE PAEZ,VE140102,U E B SUR AMERICA
AMAZONAS,VE02,AUTANA,VE0204,AUTONOMO AUTANA,VE020400,U E CACIQUE MANAURE
AMAZONAS,VE02,AUTANA,VE0204,AUTONOMO AUTANA,VE020400,U E CACIQUE PARAMACONI
AMAZONAS,VE02,AUTANA,VE0204,AUTONOMO AUTANA,VE020400,U E CACIQUE PPIYUHUA
AMAZONAS,VE02,AUTANA,VE0204,AUTONOMO AUTANA,VE020400,U E CONCENTRADA AMAZONAS
MERIDA,VE14,LIBERTADOR,VE1412,MILLA,VE141211,U E DR RAMON REINOSO NUA'EZ
LARA,VE13,IRIBARREN,VE1303,EL CUJI,VE130303,U E E ANDRES BELLO
LARA,VE13,IRIBARREN,VE1303,UNION,VE130307,U E E ANDRES ELOY BLANCO
LARA,VE13,PALAVECINO,VE1306,CABUDARE,VE130601,U E E ARTESANAL VALMORE RODRIGUEZ
MERIDA,VE14,LIBERTADOR,VE1412,ANTONIO SPINETTI DINI,VE141201,U E E B MONS DR SANTIAGO HERNANDEZ MILANES
BOLIVAR,VE07,CEDENO,VE0702,CAPITAL CEDENO,VE070201,U E E BETTY HERRERA
LARA,VE13,IRIBARREN,VE1303,UNION,VE130307,U E E CRISTOBAL MENDOZA
LARA,VE13,IRIBARREN,VE1303,JUAN DE VILLEGAS,VE130304,U E E EXPEDITO CORTES
LARA,VE13,IRIBARREN,VE1303,SANTA ROSA,VE130305,U E E GENERAL RAFAEL URDANETA
BOLIVAR,VE07,CEDENO,VE0702,CAPITAL CEDENO,VE070201,U E E LUCILA PALACIOS
MIRANDA,VE15,LANDER,VE1512,SANTA BARBARA,VE151203,U E E MATA PRINERA
LARA,VE13,IRIBARREN,VE1303,JUAN DE VILLEGAS,VE130304,U E E PILA DE MONTEZUMA
LARA,VE13,PALAVECINO,VE1306,AGUA VIVA,VE130603,U E E PROF EVELIO JOSE APONTE
MIRANDA,VE15,LANDER,VE1512,LA DEMOCRACIA,VE151202,U E E QUIRIPITAL
BOLIVAR,VE07,CEDENO,VE0702,CAPITAL CEDENO,VE070201,U E E ROMULO GALLEGOS
LARA,VE13,IRIBARREN,VE1303,JUAN DE VILLEGAS,VE130304,U E E ROMULO GALLEGOS
LARA,VE13,IRIBARREN,VE1303,UNION,VE130307,U E E TULIO FEBRES CORDERO
MERIDA,VE14,ALBERTO ADRIANI,VE1401,PRESIDENTE ROMULO GALLEGOS,VE140101,U E EL RAICITO NER 038
MERIDA,VE14,LIBERTADOR,VE1412,ANTONIO SPINETTI DINI,VE141201,U E ELEAZAR LOPEZ CONTRERAS
MERIDA,VE14,LIBERTADOR,VE1412,ANTONIO SPINETTI DINI,VE141201,U E EMIRO FUENMAYOR
MERIDA,VE14,LIBERTADOR,VE1412,ARIAS,VE141202,U E EZEQUIEL ZAMORA
AMAZONAS,VE02,AUTANA,VE0204,AUTONOMO AUTANA,VE020400,U E FERNANDO FERNANDEZ
MERIDA,VE14,LIBERTADOR,VE1412,DOMINGO PENA,VE141204,U E FILOMENA DAVILA NUCETE
MERIDA,VE14,ALBERTO ADRIANI,VE1401,HECTOR AMABLE MORA,VE140105,U E FRANCISCO MIRANDA
ZULIA,VE23,MARACAIBO,VE2313,VENANCIO PULGAR,VE231317,U E I B SUCCHONNI MMA
AMAZONAS,VE02,AUTANA,VE0204,AUTONOMO AUTANA,VE020400,U E IAIATO
MERIDA,VE14,ALBERTO ADRIANI,VE1401,PARROQUIA ROMULO BETANCOURT,VE140101,U E JOSE MARTI NER 038
MERIDA,VE14,LIBERTADOR,VE1412,ANTONIO SPINETTI DINI,VE141201,U E JOSEFA MOLINA DE DUQUE
MERIDA,VE14,LIBERTADOR,VE1412,JACINTO PLAZA,VE141207,U E JUAN DE ARCOS
AMAZONAS,VE02,ATABAPO,VE0202,AUTONOMO ATABAPO,VE020200,U E JUNIN
MERIDA,VE14,ALBERTO ADRIANI,VE1401,GABRIEL PICON GONZALEZ,VE140104,U E LA PALMITA
AMAZONAS,VE02,AUTANA,VE0204,AUTONOMO AUTANA,VE020400,U E MANUEL PIAR
BOLIVAR,VE07,HERES,VE0705,AGUA SALADA,VE070501,U E N ARMANDO REVERON
BOLIVAR,VE07,HERES,VE0705,JOSE ANTONIO PAEZ,VE070503,U E N ARMANDO REVERON
LA GUAIRA,VE24,VARGAS,VE2401,EL JUNKO,VE240105,U E N B EL JUNKO
LA GUAIRA,VE24,VARGAS,VE2401,MAIQUETIA,VE240108,U E N B MANUEL SEGUNDO SANCHEZ
LA GUAIRA,VE24,VARGAS,VE2401,CARLOS SOUBLETTE,VE240111,U E N B MARE ABAJO
LA GUAIRA,VE24,VARGAS,VE2401,NAIGUATA,VE240109,U E N B MARTIN LUTHER KING
LA GUAIRA,VE24,VARGAS,VE2401,CARAYACA,VE240102,U E N B PIO RENGIFO
LA GUAIRA,VE24,VARGAS,VE2401,CARAYACA,VE240102,U E N B TARAMAS
MIRANDA,VE15,EL HATILLO,VE1509,EL HATILLO,VE150901,U E N BOLIV CONOPOIMA
MIRANDA,VE15,LANDER,VE1512,OCUMARE DEL TUY,VE151201,U E N BOLIV.  NEGRA HIPOLITA
LARA,VE13,IRIBARREN,VE1303,EL CUJI,VE130303,U E N EL CARDENAL NER 335
LARA,VE13,IRIBARREN,VE1303,JUAN DE VILLEGAS,VE130304,U E N EL TOSTAO
LARA,VE13,IRIBARREN,VE1303,EL CUJI,VE130303,U E N EL TURAL NER 335
LARA,VE13,PALAVECINO,VE1306,CABUDARE,VE130601,U E N FRANCISCO JOSE ROJAS
LARA,VE13,IRIBARREN,VE1303,UNION,VE130307,U E N JUAN GUILLERMO IRIBARREN
LA GUAIRA,VE24,VARGAS,VE2401,CARUAO,VE240103,U E N LICEO BOLIVARIANO CARUAO
BOLIVAR,VE07,CEDENO,VE0702,CAPITAL CEDENO,VE070201,U E N MANUEL SALVADOR GOMEZ
LARA,VE13,IRIBARREN,VE1303,JUAN DE VILLEGAS,VE130304,U E N SARINA DE AZUAJE
LA GUAIRA,VE24,VARGAS,VE2401,LA GUAIRA,VE240106,U E N SERGIO MARIA RECAGNO
ZULIA,VE23,MARACAIBO,VE2313,IDELFONSO VASQUEZ,VE231310,U E N SUWARALA WOUMAIN
BOLIVAR,VE07,CARONI,VE0701,CHIRICA,VE070102,U E N TAGUAPIRE
LARA,VE13,IRIBARREN,VE1303,JUAN DE VILLEGAS,VE130304,U E NACIONAL LA CARUCIENA
LARA,VE13,IRIBARREN,VE1303,JUAN DE VILLEGAS,VE130304,U E NACIONAL PROF EXEARIO SOSA LUGAN
MERIDA,VE14,ALBERTO ADRIANI,VE1401,PARROQUIA ROMULO BETANCOURT,VE140101,U E OFELIA TANCREDI DE CORREDOR
AMAZONAS,VE02,AUTANA,VE0204,AUTONOMO AUTANA,VE020400,U E RAFAEL URDANETA
MERIDA,VE14,LIBERTADOR,VE1412,ARIAS,VE141202,U E RIVAS DAVILA
MERIDA,VE14,ALBERTO ADRIANI,VE1401,HECTOR AMABLE MORA,VE140105,U E SIMON RODRIGUEZ
MERIDA,VE14,LIBERTADOR,VE1412,JACINTO PLAZA,VE141207,U E SIMON RODRIGUEZ
MERIDA,VE14,LIBERTADOR,VE1412,GONZALO PICON FEBRES,VE141206,U E VITALIA GUTIERREZ DE RINCON
TACHIRA,VE20,AYACUCHO,VE2003,AYACUCHO,VE200301,U. E 4 DE AGOSTO
ZULIA,VE23,SAN FRANCISCO,VE2317,FRANCISCO OCHOA,VE231704,U. E. COLEGIO JAVIER
ZULIA,VE23,LA CANADA DE URDANETA,VE2309,CONCEPCION,VE230901,U. E. COLEGIO SANTO DOMINGO GUZMAN
ZULIA,VE23,LA CANADA DE URDANETA,VE2309,CONCEPCION,VE230901,U. E. DIVINO MAESTRO
ZULIA,VE23,MARACAIBO,VE2313,ANTONIO BORJAS ROMERO,VE231301,U. E. FE Y ALEGRIA N° 4 LA RINCONADA
ZULIA,VE23,MARACAIBO,VE2313,LUIS HURTADO HIGUERA,VE231312,U. E. MANUEL ANGEL PUCHI FONSECA
MIRANDA,VE15,PAZ CASTILLO,VE1515,SANTA LUCIA,VE151501,U. E. N. BOLIV. 17 DE DICIEMBRE
ZULIA,VE23,MARA,VE2312,SAN RAFAEL,VE231201,U. E. NUESTRA SENORA DEL CARMEN
MIRANDA,VE15,SUCRE,VE1519,PETARE,VE151901,U. E. P. FE Y ALEGRIA Nº 3 MARIA INMACULADA
ZULIA,VE23,GUAJIRA,VE2315,GUAJIRA,VE231504,U. E. P. PARAGUIPOA FE Y ALEGRIA
ZULIA,VE23,GUAJIRA,VE2315,ALTA GUAJIRA,VE231502,U. E. P. RAMON PAZ IPUANA FE Y ALEGRIA
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,U.B.N.B. GUSTAVO MACHADO
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,LA PASTORA,VE010111,U.B.P. COLEGIO SAN FRANCISCO JAVIER
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,"U.E  ""ABRAHAM REYES"" FE Y ALEGRIA"
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,U.E  COLEGIO MADRE CECILIA CROS  FE Y ALEGRIA
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,U.E  COLEGIO MADRE CECILIA CROS FE Y ALEGRIA
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,U.E  SAN ONOFRE
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SAN AGUSTIN,VE010114,"U.E COLEGIO ""DON PEDRO"" FE Y ALEGRIA"
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,LA VEGA,VE010112,U.E COLEGIO ALIANZA FE Y ALEGRIA
TACHIRA,VE20,SAN CRISTOBAL,VE2023,PEDRO MARIA MORANTES,VE202302,U.E COLEGIO ASILO SAN ANTONIO
TACHIRA,VE20,SAN CRISTOBAL,VE2023,SAN SEBASTIAN,VE202304,U.E COLEGIO JORBALAN
TACHIRA,VE20,MICHELENA,VE2018,MICHELENA,VE201801,U.E COLEGIO JOSE LUCIO BECERRA
TACHIRA,VE20,PEDRO MARIA URENA,VE2020,NUEVA ARCADIA,VE202002,U.E COLEGIO MADRE TRINIDAD OLIVIERI
TACHIRA,VE20,JUNIN,VE2014,JUNIN,VE201401,U.E COLEGIO MARIA INMACULADA
TACHIRA,VE20,CARDENAS,VE2005,CARDENAS,VE200501,U.E COLEGIO PADRE FRIAS
TACHIRA,VE20,JOSE MARIA VARGAS,VE2013,JOSE MARIA VARGAS,VE201301,U.E COLEGIO SANTA MARIA MICAELA
TACHIRA,VE20,AYACUCHO,VE2003,AYACUCHO,VE200301,U.E COLEGIO SUCRE
TACHIRA,VE20,JUNIN,VE2014,JUNIN,VE201401,U.E DR. LEONARDO RUIZ PIENDA
MERIDA,VE14,ALBERTO ADRIANI,VE1401,PARROQUIA ROMULO BETANCOURT,VE140101,U.E JESUS MANUEL QUINTERO
ZULIA,VE23,MARACAIBO,VE2313,MANUEL DAGNINO,VE231313,U.E JUAN ANTONIO PAREDES
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,LA VEGA,VE010112,U.E LUIS MARIA OLASO FE Y ALEGRIA
LARA,VE13,IRIBARREN,VE1303,TAMACA,VE130306,U.E NACIONAL RASTROJITOS
BOLIVAR,VE07,PIAR,VE0706,ANDRES ELOY BLANCO,VE070602,U.E RELIGIOSAS OBLATAS DEL DIVINO AMOR
LA GUAIRA,VE24,VARGAS,VE2401,CARABALLEDA,VE240101,U.E SIMON BOLIVAR
TACHIRA,VE20,BOLIVAR,VE2004,BOLIVAR,VE200401,U.E.  CONCENTRADA Nº10 SABANA POTRERA
TACHIRA,VE20,SAMUEL DARIO MALDONADO,VE2022,SAMUEL DARIO MALDONADO,VE202201,U.E.  ERNESTINA MORALES DE MEDINA
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,U.E.  JUAN PABLO II
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SANTA ROSALIA,VE010119,U.E.  PARROQUIAL NTRA. SENORA DE LOURDES
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,U.E. ABRAHAM REYES (CARACAS)
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,23 DE ENERO,VE010122,U.E. ABRAHAM REYES (CARACAS)
ZULIA,VE23,LA CANADA DE URDANETA,VE2309,ANDRES BELLO,VE230902,U.E. AGROTECNICA  SAN AGUSTIN
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,LA VEGA,VE010112,U.E. ALIANZA
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,LA VEGA,VE010112,U.E. ANDY APARICIO
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,ANTIMANO,VE010102,U.E. ARCO DE TRIUNFO
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SAN JOSE,VE010116,U.E. ARCO DE TRIUNFO
ZULIA,VE23,MARACAIBO,VE2313,ANTONIO BORJAS ROMERO,VE231301,U.E. ARQ. BICENTENARIO NATAL. LIBERTADOR
ZULIA,VE23,MARACAIBO,VE2313,SAN ISIDRO,VE231318,U.E. ARQ. MADRE CANDELARIA DE SAN JOSE
ZULIA,VE23,MARACAIBO,VE2313,IDELFONSO VASQUEZ,VE231310,U.E. ARQ. MADRE ELISA JARAMILLO
ZULIA,VE23,MARACAIBO,VE2313,FRANCISCO EUGENIO BUSTAMANTE,VE231309,U.E. ARQ. MANOLO MUCHACHO
ZULIA,VE23,MARACAIBO,VE2313,ANTONIO BORJAS ROMERO,VE231301,U.E. ARQ. MONS. OLEGARIO VILLALOBOS
ZULIA,VE23,MARACAIBO,VE2313,MANUEL DAGNINO,VE231313,U.E. ARQ. NTRA. SRA. DE COROMOTO
ZULIA,VE23,MARACAIBO,VE2313,ANTONIO BORJAS ROMERO,VE231301,U.E. ARQ. PADRE ANGEL RODRIGUEZ DEL PALACIO
ZULIA,VE23,MARACAIBO,VE2313,LUIS HURTADO HIGUERA,VE231312,U.E. ARQ. SAN RAFAEL
TACHIRA,VE20,BOLIVAR,VE2004,JUAN VICENTE GOMEZ,VE200403,U.E. BOLIV. S/N 519 N.E.R. 278 EL CANEY
TACHIRA,VE20,AYACUCHO,VE2003,AYACUCHO,VE200301,U.E. BRINOLFO JAIME TORRES
BOLIVAR,VE07,HERES,VE0705,VISTA HERMOSA,VE070506,U.E. C. JOSE MARIA VELAZ (BOLIVAR)
BOLIVAR,VE07,HERES,VE0705,LA SABANITA,VE070504,U.E. C. LA TRINIDAD
BOLIVAR,VE07,CARONI,VE0701,DALLA COSTA,VE070103,U.E. CARONI FE Y ALEGRIA
BOLIVAR,VE07,CARONI,VE0701,UNARE,VE070106,U.E. CARONI FE Y ALEGRIA
ZULIA,VE23,GUAJIRA,VE2315,GUAJIRA,VE231504,U.E. CAUJARITO NUEVO
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,U.E. CENTRO INVIDENTES FRANCISCO DE ASIS
BOLIVAR,VE07,HERES,VE0705,VISTA HERMOSA,VE070506,U.E. COL. ARQDIOC CRISTO REY
ZULIA,VE23,MARACAIBO,VE2313,CECILIO ACOSTA,VE231305,U.E. COL. SAN ANTONIO
ZULIA,VE23,MARACAIBO,VE2313,OLEGARIO VILLALOBOS,VE231314,U.E. COL. SAN FRANCISCO DE ASIS
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SAN PEDRO,VE010118,"U.E. COLEGIO ""PADRE MACHADO"" - FE Y ALEGRIA."
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,23 DE ENERO,VE010122,U.E. COLEGIO DIVINO MAESTRO
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,U.E. COLEGIO DIVINO MAESTRO
TACHIRA,VE20,SAN CRISTOBAL,VE2023,LA CONCORDIA,VE202301,U.E. COLEGIO JESUS OBRERO
TACHIRA,VE20,SAN CRISTOBAL,VE2023,PEDRO MARIA MORANTES,VE202302,U.E. COLEGIO JESUS OBRERO
TACHIRA,VE20,SAN CRISTOBAL,VE2023,LA CONCORDIA,VE202301,U.E. COLEGIO JORBALAN
TACHIRA,VE20,SAN CRISTOBAL,VE2023,SAN SEBASTIAN,VE202304,U.E. COLEGIO JORBALAN
ZULIA,VE23,LAGUNILLAS,VE2310,LIBERTAD,VE231002,U.E. COLEGIO JUAN XXIII FE Y ALEGRIA
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,U.E. COLEGIO LA PRESENTACION
TACHIRA,VE20,PEDRO MARIA URENA,VE2020,PEDRO MARIA URENA,VE202001,U.E. COLEGIO MADRE TRINIDAD OLIVIERI
ZULIA,VE23,MARACAIBO,VE2313,OLEGARIO VILLALOBOS,VE231314,U.E. COLEGIO NAZARET
FALCON,VE11,CARIRUBANA,VE1105,CARIRUBANA,VE110501,U.E. COLEGIO NAZARET FE Y ALEGRIA
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,U.E. COLEGIO NINO JESUS DE PRAGA
TACHIRA,VE20,CARDENAS,VE2005,CARDENAS,VE200501,U.E. COLEGIO PADRES FRIAS
TACHIRA,VE20,GUASIMOS,VE2010,GUASIMOS,VE201001,U.E. COLEGIO PADRES FRIAS
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,U.E. COLEGIO PARROQUIAL LA SAGRADA FAMILIA
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,CARICUAO,VE010104,U.E. COLEGIO PARROQUIAL LA SAGRADA FAMILIA
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,U.E. COLEGIO PARROQUIAL MADRE CABRINI
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,EL PARAISO,VE010108,U.E. COLEGIO PAULO VI
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,23 DE ENERO,VE010122,U.E. COLEGIO SAN FRANCISCO SOLANO
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,U.E. COLEGIO SAN JOSE
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,U.E. COLEGIO SAN RAMON NONATO
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SANTA ROSALIA,VE010119,U.E. COLEGIO SANTA LUISA
TACHIRA,VE20,AYACUCHO,VE2003,AYACUCHO,VE200301,U.E. COLEGIO SUCRE
BOLIVAR,VE07,HERES,VE0705,JOSE ANTONIO PAEZ,VE070503,U.E. COLEGIO VILLA DEL SUR FE Y ALEGRIA
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,23 DE ENERO,VE010122,U.E. COMEDOR CRISTO REY
TACHIRA,VE20,AYACUCHO,VE2003,AYACUCHO,VE200301,U.E. CONC 2 N.E.R. 358 ( LA JABONOSA)
TACHIRA,VE20,AYACUCHO,VE2003,AYACUCHO,VE200301,U.E. CONC 279 403 421 N.E.R. 069 ( CALICHE)
TACHIRA,VE20,AYACUCHO,VE2003,AYACUCHO,VE200301,U.E. CONC 62 73 261 N.E.R. 528 LA SAN JUANA  (SEDE DEL NER)
TACHIRA,VE20,AYACUCHO,VE2003,RIVAS BERTI,VE200302,U.E. CONC 791 S/N N.E.R. 069( MATA CURO)
BOLIVAR,VE07,HERES,VE0705,AGUA SALADA,VE070501,U.E. CRISANTO MATA COVA
BOLIVAR,VE07,HERES,VE0705,VISTA HERMOSA,VE070506,U.E. CRISANTO MATA COVA
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,ANTIMANO,VE010102,U.E. CRISTOBAL  MENDOZA
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,ANTIMANO,VE010102,U.E. CRISTOBAL MENDOZA
TACHIRA,VE20,AYACUCHO,VE2003,AYACUCHO,VE200301,U.E. DEBORA MEDINA VIVAS
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SAN AGUSTIN,VE010114,U.E. DON PEDRO
BOLIVAR,VE07,CARONI,VE0701,UNARE,VE070106,U.E. DR. LUIS BELTRAN PRIETO FIGUEROA
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,ANTIMANO,VE010102,U.E. DR. PRISCO VILLASMIL
BOLIVAR,VE07,HERES,VE0705,LA SABANITA,VE070504,U.E. E.T. LUIS MARIA OLASO (BOLIVAR)
BOLIVAR,VE07,HERES,VE0705,JOSE ANTONIO PAEZ,VE070503,U.E. E.T. LUIS MARIA OLASO (BOLIVAR)
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,LA VEGA,VE010112,U.E. EL ENCANTO (ANESIO ANDY APARICIO)
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,LA VEGA,VE010112,U.E. EL ENCANTO (ANEXO ANDY APARICIO)
MIRANDA,VE15,URDANETA,VE1520,CUA,VE152001,U.E. EMMA SOLER (URDANETA)
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SAN JUAN,VE010117,U.E. ENRIQUE DE OSSO
ZULIA,VE23,MARACAIBO,VE2313,IDELFONSO VASQUEZ,VE231310,U.E. EUDO ADRIANZO
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,U.E. EUGENIO ANDRES MENDOZA
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,LA VEGA,VE010112,"U.E. FE Y ALEGRIA ""ANDY APARICIO"""
BOLIVAR,VE07,CARONI,VE0701,UNARE,VE070106,U.E. FE Y ALEGRIA LA CONSOLACION
ZULIA,VE23,MARACAIBO,VE2313,FRANCISCO EUGENIO BUSTAMANTE,VE231309,U.E. FE Y ALEGRIA Nº4 LA RINCONADA
ZULIA,VE23,MARACAIBO,VE2313,ANTONIO BORJAS ROMERO,VE231301,U.E. FE Y ALEGRIA Nº4 LA RINCONADA
MIRANDA,VE15,LANDER,VE1512,OCUMARE DEL TUY,VE151201,U.E. FE Y ALEGRIA PAMPERO
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,EL VALLE,VE010110,U.E. FE Y ALEGRIA SAN JUDAS TADEO
ZULIA,VE23,ANTONIO JOSE DE SUCRE,VE2320,EL BATEY,VE232002,U.E. FE Y ALEGRIA SAN PEDRO CLAVER
ZULIA,VE23,MARACAIBO,VE2313,CACIQUE MARA,VE231303,U.E. GONZAGA
FALCON,VE11,ZAMORA,VE1125,PUEBLO CUMAREBO,VE112504,U.E. INSTITUTO AGROPECUARIO FE Y ALEGRIA
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,U.E. JESUS MAESTRO FE Y ALEGRIA
MIRANDA,VE15,SUCRE,VE1519,PETARE,VE151901,U.E. JESUS MAESTRO FE Y ALEGRIA
MERIDA,VE14,ALBERTO ADRIANI,VE1401,PULIDO MENDEZ,VE140107,U.E. JOSE L. CHIRINOS
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,CARICUAO,VE010104,U.E. JOSE MARIA VELAZ (CARACAS)
ZULIA,VE23,MARACAIBO,VE2313,IDELFONSO VASQUEZ,VE231310,U.E. JOSE TRINIDAD MORILLO
MIRANDA,VE15,LANDER,VE1512,OCUMARE DEL TUY,VE151201,U.E. JUAN ANTONIO PEREZ BONARDEZ
ZULIA,VE23,MARACAIBO,VE2313,VENANCIO PULGAR,VE231317,U.E. JUAN COLMENAREZ GARCIA
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,U.E. JUAN PABLO II
TACHIRA,VE20,AYACUCHO,VE2003,RIVAS BERTI,VE200302,U.E. KILOMETRO 4
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,LA VEGA,VE010112,U.E. LA ESTRELLA (ANEXO LUIS MARIA OLASO)
BOLIVAR,VE07,HERES,VE0705,LA SABANITA,VE070504,U.E. LA INMACULADA
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,COCHE,VE010106,U.E. LA RINCONADA (CARACAS)
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,U.E. LAS MAYAS
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,COCHE,VE010106,U.E. LAS MAYAS
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,ANTIMANO,VE010102,U.E. LAUDELINO MEJIAS
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,EL VALLE,VE010110,U.E. LAUDELINO MEJIAS
ZULIA,VE23,MARA,VE2312,RICAURTE,VE231206,U.E. LEONOR DE FERNANDEZ
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,23 DE ENERO,VE010122,U.E. LUIS CANIZALES VERDE
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,LA VEGA,VE010112,U.E. LUIS MARIA OLASO (CARACAS)
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,LA VEGA,VE010112,U.E. LUIS MARIA OLASO FE Y ALEGRIA
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,EL JUNQUITO,VE010107,U.E. LUISA AMALIA VEGAS DE VEGAS
LA GUAIRA,VE24,VARGAS,VE2401,EL JUNKO,VE240105,U.E. LUISA AMALIA VEGAS DE VEGAS
LA GUAIRA,VE24,VARGAS,VE2401,EL JUNKO,VE240105,U.E. LUISA AMALIA VEGAS DE VEGAS FE Y ALEGRIA
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,U.E. MADRE CECILIA CROS
ZULIA,VE23,LA CANADA DE URDANETA,VE2309,CHIQUINQUIRA,VE230903,U.E. MARCELINO CHAMPAGNAT
ZULIA,VE23,MARACAIBO,VE2313,VENANCIO PULGAR,VE231317,U.E. MARIA AUXILIADORA
ZULIA,VE23,MARACAIBO,VE2313,MANUEL DAGNINO,VE231313,U.E. MARIA REINA
DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,U.E. MARIA ROSA MOLAS
ZULIA,VE23,GUAJIRA,VE2315,ALTA GUAJIRA,VE231502,U.E. MARICHE I
ZULIA,VE23,MARACAIBO,VE2313,FRANCISCO EUGENIO BUSTAMANTE,VE231309,U.E. MISAEL VILCHEZ
ZULIA,VE23,VALMORE RODRIGUEZ,VE2321,LA VICTORIA,VE232101,U.E. MONS. EMILIO DALL'ORA
