month_reported,state,pcode1,municipality,pcode2,parrish,pcode3,location,latitude,longitude,disaggregation,beneficiaries
2020-10-31T00:00:00Z,lara,VE13,iribarren,VE1303,santa rosa,VE130305,profesor vladimir silva,10.113626,-69.244633,m_19_and_older,5
2020-10-31T00:00:00Z,lara,VE13,iribarren,VE1303,santa rosa,VE130305,profesor vladimir silva,10.113626,-69.244633,m_3_6,54
2020-10-31T00:00:00Z,lara,VE13,iribarren,VE1303,santa rosa,VE130305,profesor vladimir silva,10.113626,-69.244633,m_7_12,311
2020-11-30T00:00:00Z,anzoategui,VE03,juan antonio sotillo,VE0308,puerto la cruz,VE030801,puerto la cruz(u.e.-f.y a.),10.19928,-64.63647,f_12_17,61
2020-11-30T00:00:00Z,anzoategui,VE03,juan antonio sotillo,VE0308,puerto la cruz,VE030801,puerto la cruz(u.e.-f.y a.),10.19928,-64.63647,f_3_6,18
2020-11-30T00:00:00Z,anzoategui,VE03,juan antonio sotillo,VE0308,puerto la cruz,VE030801,puerto la cruz(u.e.-f.y a.),10.19928,-64.63647,f_7_12,181
2020-11-30T00:00:00Z,anzoategui,VE03,juan antonio sotillo,VE0308,puerto la cruz,VE030801,puerto la cruz(u.e.-f.y a.),10.19928,-64.63647,m_12_17,64
2020-11-30T00:00:00Z,anzoategui,VE03,juan antonio sotillo,VE0308,puerto la cruz,VE030801,puerto la cruz(u.e.-f.y a.),10.19928,-64.63647,m_3_6,22
2020-11-30T00:00:00Z,anzoategui,VE03,juan antonio sotillo,VE0308,puerto la cruz,VE030801,puerto la cruz(u.e.-f.y a.),10.19928,-64.63647,m_7_12,190
2020-09-30T00:00:00Z,miranda,VE15,sucre,VE1519,petare,VE151901,region educativa sucre,10.49,-66.806,f_19_and_older,1
2020-02-29T00:00:00Z,miranda,VE15,sucre,VE1519,NA,NA,region educativa sucre ´ los bomberos ´,NA,NA,f_19_and_older,40
2020-02-29T00:00:00Z,miranda,VE15,sucre,VE1519,NA,NA,region educativa sucre ´ los bomberos ´,NA,NA,m_19_and_older,10
2020-10-31T00:00:00Z,miranda,VE15,acevedo,VE1501,caucagua,VE150101,ricarda tovar,NA,NA,f_19_and_older,44
2020-10-31T00:00:00Z,miranda,VE15,acevedo,VE1501,caucagua,VE150101,ricarda tovar,NA,NA,f_3_6,76
2020-10-31T00:00:00Z,miranda,VE15,acevedo,VE1501,caucagua,VE150101,ricarda tovar,NA,NA,f_7_12,147
2020-10-31T00:00:00Z,miranda,VE15,acevedo,VE1501,caucagua,VE150101,ricarda tovar,NA,NA,m_19_and_older,20
2020-10-31T00:00:00Z,miranda,VE15,acevedo,VE1501,caucagua,VE150101,ricarda tovar,NA,NA,m_3_6,67
2020-10-31T00:00:00Z,miranda,VE15,acevedo,VE1501,caucagua,VE150101,ricarda tovar,NA,NA,m_7_12,166
2020-10-31T00:00:00Z,merida,VE14,alberto adriani,VE1401,presidente romulo gallegos,VE140101,rosa virginia martinez araujo ner 126,NA,NA,f_3_6,48
2020-10-31T00:00:00Z,merida,VE14,alberto adriani,VE1401,presidente romulo gallegos,VE140101,rosa virginia martinez araujo ner 126,NA,NA,m_3_6,55
2020-06-30T00:00:00Z,miranda,VE15,guaicaipuro,VE1510,los teques,VE151001,sagrada familia,10.342162,-67.05,f_12_17,118
2020-09-30T00:00:00Z,miranda,VE15,guaicaipuro,VE1510,los teques,VE151001,sagrada familia,10.342162,-67.050893,f_19_and_older,26
2020-06-30T00:00:00Z,miranda,VE15,guaicaipuro,VE1510,los teques,VE151001,sagrada familia,10.342162,-67.05,f_7_12,119
2020-06-30T00:00:00Z,miranda,VE15,guaicaipuro,VE1510,los teques,VE151001,sagrada familia,10.342162,-67.05,m_12_17,60
2020-09-30T00:00:00Z,miranda,VE15,guaicaipuro,VE1510,los teques,VE151001,sagrada familia,10.342162,-67.050893,m_19_and_older,10
2020-06-30T00:00:00Z,miranda,VE15,guaicaipuro,VE1510,los teques,VE151001,sagrada familia,10.342162,-67.05,m_7_12,85
2020-08-31T00:00:00Z,miranda,VE15,sucre,VE1519,petare,VE151901,sagrado corazon,10.348,-67.059,f_3_6,46
2020-08-31T00:00:00Z,miranda,VE15,sucre,VE1519,petare,VE151901,sagrado corazon,10.348,-67.059,f_7_12,13
2020-08-31T00:00:00Z,miranda,VE15,sucre,VE1519,petare,VE151901,sagrado corazon,10.348,-67.059,m_3_6,54
2020-08-31T00:00:00Z,miranda,VE15,sucre,VE1519,petare,VE151901,sagrado corazon,10.348,-67.059,m_7_12,21
2020-06-30T00:00:00Z,miranda,VE15,guaicaipuro,VE1510,los teques,VE151001,sagrado corazon de jesus,10.340097,-67.045,f_12_17,101
2020-09-30T00:00:00Z,miranda,VE15,guaicaipuro,VE1510,los teques,VE151001,sagrado corazon de jesus,10.340097,-67.045025999999993,f_19_and_older,39
2020-06-30T00:00:00Z,miranda,VE15,guaicaipuro,VE1510,los teques,VE151001,sagrado corazon de jesus,10.340097,-67.045,f_3_6,20
2020-06-30T00:00:00Z,miranda,VE15,guaicaipuro,VE1510,los teques,VE151001,sagrado corazon de jesus,10.340097,-67.045,f_7_12,136
2020-06-30T00:00:00Z,miranda,VE15,guaicaipuro,VE1510,los teques,VE151001,sagrado corazon de jesus,10.340097,-67.045,m_12_17,86
2020-09-30T00:00:00Z,miranda,VE15,guaicaipuro,VE1510,los teques,VE151001,sagrado corazon de jesus,10.340097,-67.045025999999993,m_19_and_older,5
2020-06-30T00:00:00Z,miranda,VE15,guaicaipuro,VE1510,los teques,VE151001,sagrado corazon de jesus,10.340097,-67.045,m_3_6,15
2020-06-30T00:00:00Z,miranda,VE15,guaicaipuro,VE1510,los teques,VE151001,sagrado corazon de jesus,10.340097,-67.045,m_7_12,94
2020-02-29T00:00:00Z,distrito capital,VE01,libertador,VE0101,altagracia,VE010101,san antonio (u.e.p.-col.),10.505623,-66.923987,f_12_17,190
2020-01-31T00:00:00Z,distrito capital,VE01,libertador,VE0101,altagracia,VE010101,san antonio (u.e.p.-col.),10.505623,-66.923987,f_19_and_older,24
2020-02-29T00:00:00Z,distrito capital,VE01,libertador,VE0101,altagracia,VE010101,san antonio (u.e.p.-col.),10.505623,-66.923987,f_3_6,38
2020-02-29T00:00:00Z,distrito capital,VE01,libertador,VE0101,altagracia,VE010101,san antonio (u.e.p.-col.),10.505623,-66.923987,f_7_12,197
2020-02-29T00:00:00Z,distrito capital,VE01,libertador,VE0101,altagracia,VE010101,san antonio (u.e.p.-col.),10.505623,-66.923987,m_12_17,122
2020-01-31T00:00:00Z,distrito capital,VE01,libertador,VE0101,altagracia,VE010101,san antonio (u.e.p.-col.),10.505623,-66.923987,m_19_and_older,2
2020-02-29T00:00:00Z,distrito capital,VE01,libertador,VE0101,altagracia,VE010101,san antonio (u.e.p.-col.),10.505623,-66.923987,m_3_6,36
2020-02-29T00:00:00Z,distrito capital,VE01,libertador,VE0101,altagracia,VE010101,san antonio (u.e.p.-col.),10.505623,-66.923987,m_7_12,130
2020-11-30T00:00:00Z,lara,VE13,iribarren,VE1303,juan de villegas,VE130304,san francisco,10.05713,-69.38645,f_3_6,48
2020-11-30T00:00:00Z,lara,VE13,iribarren,VE1303,juan de villegas,VE130304,san francisco,10.05713,-69.38645,f_7_12,174
2020-11-30T00:00:00Z,lara,VE13,iribarren,VE1303,juan de villegas,VE130304,san francisco,10.05713,-69.38645,m_3_6,53
2020-11-30T00:00:00Z,lara,VE13,iribarren,VE1303,juan de villegas,VE130304,san francisco,10.05713,-69.38645,m_7_12,196
2020-11-30T00:00:00Z,merida,VE14,campo elias,VE1406,matriz,VE140602,san francisco de asis,8.53934,-71.27258,f_12_17,86
2020-11-30T00:00:00Z,merida,VE14,campo elias,VE1406,matriz,VE140602,san francisco de asis,8.53934,-71.27258,m_12_17,69
2020-11-30T00:00:00Z,carabobo,VE08,valencia,VE0814,san blas,VE081406,san francisco de sales,10.16395,-67.99166,f_12_17,153
2020-11-30T00:00:00Z,carabobo,VE08,valencia,VE0814,san blas,VE081406,san francisco de sales,10.16395,-67.99166,f_3_6,97
2020-11-30T00:00:00Z,carabobo,VE08,valencia,VE0814,san blas,VE081406,san francisco de sales,10.16395,-67.99166,f_7_12,183
2020-11-30T00:00:00Z,carabobo,VE08,valencia,VE0814,san blas,VE081406,san francisco de sales,10.16395,-67.99166,m_12_17,169
2020-11-30T00:00:00Z,carabobo,VE08,valencia,VE0814,san blas,VE081406,san francisco de sales,10.16395,-67.99166,m_3_6,48
2020-11-30T00:00:00Z,carabobo,VE08,valencia,VE0814,san blas,VE081406,san francisco de sales,10.16395,-67.99166,m_7_12,204
2020-11-30T00:00:00Z,lara,VE13,iribarren,VE1303,juan de villegas,VE130304,san francisco tinajitas (anexo) 0,10.054285,-69.402684,f_3_6,21
2020-11-30T00:00:00Z,lara,VE13,iribarren,VE1303,juan de villegas,VE130304,san francisco tinajitas (anexo) 0,10.054285,-69.402684,f_7_12,63
2020-11-30T00:00:00Z,lara,VE13,iribarren,VE1303,juan de villegas,VE130304,san francisco tinajitas (anexo) 0,10.054285,-69.402684,m_3_6,24
2020-11-30T00:00:00Z,lara,VE13,iribarren,VE1303,juan de villegas,VE130304,san francisco tinajitas (anexo) 0,10.054285,-69.402684,m_7_12,57
2020-02-29T00:00:00Z,distrito capital,VE01,libertador,VE0101,el valle,VE010110,san jose (col.),10.512777,-61.913055,f_19_and_older,11
2020-02-29T00:00:00Z,distrito capital,VE01,libertador,VE0101,el valle,VE010110,san jose (col.),10.512777,-61.913055,m_19_and_older,8
2020-02-29T00:00:00Z,distrito capital,VE01,libertador,VE0101,santa rosalia,VE010119,san juan bautista (e.b.prq.),10.499259,-66.923,f_19_and_older,29
2020-02-29T00:00:00Z,distrito capital,VE01,libertador,VE0101,santa rosalia,VE010119,san juan bautista (e.b.prq.),10.499259,-66.923,m_19_and_older,5
2020-11-30T00:00:00Z,bolivar,VE07,caroni,VE0701,chirica,VE070102,"san judas tadeo, francisca duarte",8.29,-62.62,f_12_17,78
2020-11-30T00:00:00Z,bolivar,VE07,caroni,VE0701,chirica,VE070102,"san judas tadeo, francisca duarte",8.29,-62.62,f_18_19,24
2020-11-30T00:00:00Z,bolivar,VE07,caroni,VE0701,chirica,VE070102,"san judas tadeo, francisca duarte",8.29,-62.62,f_19_and_older,210
2020-11-30T00:00:00Z,bolivar,VE07,caroni,VE0701,chirica,VE070102,"san judas tadeo, francisca duarte",8.29,-62.62,f_3_6,66
2020-11-30T00:00:00Z,bolivar,VE07,caroni,VE0701,chirica,VE070102,"san judas tadeo, francisca duarte",8.29,-62.62,f_7_12,109
2020-11-30T00:00:00Z,bolivar,VE07,caroni,VE0701,chirica,VE070102,"san judas tadeo, francisca duarte",8.29,-62.62,m_12_17,89
2020-11-30T00:00:00Z,bolivar,VE07,caroni,VE0701,chirica,VE070102,"san judas tadeo, francisca duarte",8.29,-62.62,m_18_19,25
2020-11-30T00:00:00Z,bolivar,VE07,caroni,VE0701,chirica,VE070102,"san judas tadeo, francisca duarte",8.29,-62.62,m_19_and_older,210
2020-11-30T00:00:00Z,bolivar,VE07,caroni,VE0701,chirica,VE070102,"san judas tadeo, francisca duarte",8.29,-62.62,m_3_6,68
2020-11-30T00:00:00Z,bolivar,VE07,caroni,VE0701,chirica,VE070102,"san judas tadeo, francisca duarte",8.29,-62.62,m_7_12,108
2020-11-30T00:00:00Z,sucre,VE19,sucre,VE1914,altagracia,VE191401,san luis gonzaga (u.e. fya),10.44799,-64.18497,f_12_17,220
2020-11-30T00:00:00Z,sucre,VE19,sucre,VE1914,altagracia,VE191401,san luis gonzaga (u.e. fya),10.44799,-64.18497,f_3_6,66
2020-11-30T00:00:00Z,sucre,VE19,sucre,VE1914,altagracia,VE191401,san luis gonzaga (u.e. fya),10.44799,-64.18497,f_7_12,350
2020-11-30T00:00:00Z,sucre,VE19,sucre,VE1914,altagracia,VE191401,san luis gonzaga (u.e. fya),10.44799,-64.18497,m_12_17,231
2020-11-30T00:00:00Z,sucre,VE19,sucre,VE1914,altagracia,VE191401,san luis gonzaga (u.e. fya),10.44799,-64.18497,m_3_6,76
2020-11-30T00:00:00Z,sucre,VE19,sucre,VE1914,altagracia,VE191401,san luis gonzaga (u.e. fya),10.44799,-64.18497,m_7_12,361
2020-10-31T00:00:00Z,zulia,VE23,maracaibo,VE2313,antonio borjas romero,VE231301,san marco de leon,10.695,-71.724,f_3_6,34
2020-10-31T00:00:00Z,zulia,VE23,maracaibo,VE2313,antonio borjas romero,VE231301,san marco de leon,10.695,-71.724,f_7_12,122
2020-10-31T00:00:00Z,zulia,VE23,maracaibo,VE2313,antonio borjas romero,VE231301,san marco de leon,10.695,-71.724,m_3_6,36
2020-10-31T00:00:00Z,zulia,VE23,maracaibo,VE2313,antonio borjas romero,VE231301,san marco de leon,10.695,-71.724,m_7_12,128
2020-09-30T00:00:00Z,miranda,VE15,zamora,VE1521,guatire,VE152101,san vicente de paul,10.473192,-66.541431,f_19_and_older,25
2020-06-30T00:00:00Z,miranda,VE15,zamora,VE1521,guatire,VE152101,san vicente de paul,10.473192,-66.541,f_7_12,247
2020-09-30T00:00:00Z,miranda,VE15,zamora,VE1521,guatire,VE152101,san vicente de paul,10.473192,-66.541431,m_19_and_older,5
2020-06-30T00:00:00Z,miranda,VE15,zamora,VE1521,guatire,VE152101,san vicente de paul,10.473192,-66.541,m_7_12,237
2020-11-30T00:00:00Z,carabobo,VE08,valencia,VE0814,miguel pena,VE081404,santa ana,10.127678,68.017662,f_3_6,29
2020-11-30T00:00:00Z,carabobo,VE08,valencia,VE0814,miguel pena,VE081404,santa ana,10.127678,68.017662,f_7_12,153
2020-11-30T00:00:00Z,carabobo,VE08,valencia,VE0814,miguel pena,VE081404,santa ana,10.127678,68.017662,m_3_6,56
2020-11-30T00:00:00Z,carabobo,VE08,valencia,VE0814,miguel pena,VE081404,santa ana,10.127678,68.017662,m_7_12,146
2020-11-30T00:00:00Z,portuguesa,VE18,paez,VE1808,paez,VE180801,santa elena,9.52577,-69.19845,f_12_17,141
2020-11-30T00:00:00Z,portuguesa,VE18,paez,VE1808,paez,VE180801,santa elena,9.52577,-69.19845,f_3_6,58
2020-11-30T00:00:00Z,portuguesa,VE18,paez,VE1808,paez,VE180801,santa elena,9.52577,-69.19845,f_7_12,155
2020-11-30T00:00:00Z,portuguesa,VE18,paez,VE1808,paez,VE180801,santa elena,9.52577,-69.19845,m_12_17,94
2020-11-30T00:00:00Z,portuguesa,VE18,paez,VE1808,paez,VE180801,santa elena,9.52577,-69.19845,m_3_6,63
2020-11-30T00:00:00Z,portuguesa,VE18,paez,VE1808,paez,VE180801,santa elena,9.52577,-69.19845,m_7_12,160
2020-10-31T00:00:00Z,miranda,VE15,zamora,VE1521,guatire,VE152101,santa maria goretti,10.470187,-66.545301,f_12_17,209
2020-10-31T00:00:00Z,miranda,VE15,zamora,VE1521,guatire,VE152101,santa maria goretti,10.470187,-66.545301,f_3_6,28
2020-10-31T00:00:00Z,miranda,VE15,zamora,VE1521,guatire,VE152101,santa maria goretti,10.470187,-66.545301,f_7_12,243
2020-10-31T00:00:00Z,miranda,VE15,zamora,VE1521,guatire,VE152101,santa maria goretti,10.470187,-66.545301,m_12_17,157
2020-10-31T00:00:00Z,miranda,VE15,zamora,VE1521,guatire,VE152101,santa maria goretti,10.470187,-66.545301,m_3_6,30
2020-10-31T00:00:00Z,miranda,VE15,zamora,VE1521,guatire,VE152101,santa maria goretti,10.470187,-66.545301,m_7_12,207
2020-02-29T00:00:00Z,tachira,VE20,jose maria vargas,VE2013,jose maria vargas,VE201301,santa maria micaela (u.e.-col.),NA,NA,f_12_17,34
2020-02-29T00:00:00Z,tachira,VE20,jose maria vargas,VE2013,jose maria vargas,VE201301,santa maria micaela (u.e.-col.),NA,NA,f_3_6,9
2020-02-29T00:00:00Z,tachira,VE20,jose maria vargas,VE2013,jose maria vargas,VE201301,santa maria micaela (u.e.-col.),NA,NA,f_7_12,25
2020-02-29T00:00:00Z,tachira,VE20,jose maria vargas,VE2013,jose maria vargas,VE201301,santa maria micaela (u.e.-col.),NA,NA,m_3_6,7
2020-11-30T00:00:00Z,anzoategui,VE03,anaco,VE0301,anaco,VE030101,santa teresa de jesus (u.e.-f.y a.),9.44074,-64.438694,f_12_17,274
2020-11-30T00:00:00Z,anzoategui,VE03,anaco,VE0301,anaco,VE030101,santa teresa de jesus (u.e.-f.y a.),9.44074,-64.438694,f_3_6,95
2020-11-30T00:00:00Z,anzoategui,VE03,anaco,VE0301,anaco,VE030101,santa teresa de jesus (u.e.-f.y a.),9.44074,-64.438694,f_7_12,334
2020-11-30T00:00:00Z,anzoategui,VE03,anaco,VE0301,anaco,VE030101,santa teresa de jesus (u.e.-f.y a.),9.44074,-64.438694,m_12_17,281
2020-11-30T00:00:00Z,anzoategui,VE03,anaco,VE0301,anaco,VE030101,santa teresa de jesus (u.e.-f.y a.),9.44074,-64.438694,m_3_6,88
2020-11-30T00:00:00Z,anzoategui,VE03,anaco,VE0301,anaco,VE030101,santa teresa de jesus (u.e.-f.y a.),9.44074,-64.438694,m_7_12,310
2020-11-30T00:00:00Z,carabobo,VE08,valencia,VE0814,miguel pena,VE081404,santa teresita,10.12912,-67.99892,f_12_17,126
2020-11-30T00:00:00Z,carabobo,VE08,valencia,VE0814,miguel pena,VE081404,santa teresita,10.12912,-67.99892,f_3_6,56
2020-11-30T00:00:00Z,carabobo,VE08,valencia,VE0814,miguel pena,VE081404,santa teresita,10.12912,-67.99892,f_7_12,199
2020-11-30T00:00:00Z,carabobo,VE08,valencia,VE0814,miguel pena,VE081404,santa teresita,10.12912,-67.99892,m_12_17,108
2020-11-30T00:00:00Z,carabobo,VE08,valencia,VE0814,miguel pena,VE081404,santa teresita,10.12912,-67.99892,m_3_6,48
2020-11-30T00:00:00Z,carabobo,VE08,valencia,VE0814,miguel pena,VE081404,santa teresita,10.12912,-67.99892,m_7_12,288
2020-11-30T00:00:00Z,merida,VE14,alberto adriani,VE1401,presidente paez,VE140102,santiago de onia,8.58843,-71.69774,f_12_17,78
2020-11-30T00:00:00Z,merida,VE14,alberto adriani,VE1401,presidente paez,VE140102,santiago de onia,8.58843,-71.69774,m_12_17,61
2020-09-30T00:00:00Z,miranda,VE15,guaicaipuro,VE1510,los teques,VE151001,secretaria de educacion,10.34,-67.02,f_19_and_older,8
2020-09-30T00:00:00Z,miranda,VE15,guaicaipuro,VE1510,los teques,VE151001,secretaria de educacion,10.34,-67.02,m_19_and_older,3
2020-01-31T00:00:00Z,zulia,VE23,maracaibo,VE2313,francisco eugenio bustamante,VE231309,sede oficina zona zulia programa escuela,10.64263,-71.62079,f_19_and_older,24
2020-05-31T00:00:00Z,miranda,VE15,zamora,VE1521,guatire,VE152101,senifa los miguelitos,10.446744,-66.54307,f_0_3,19
2020-10-31T00:00:00Z,miranda,VE15,zamora,VE1521,guatire,VE152101,senifa los miguelitos,10.456249,-66.56525,f_19_and_older,8
2020-07-31T00:00:00Z,miranda,VE15,zamora,VE1521,guatire,VE152101,senifa los miguelitos,10.456249,-66.56525,f_3_6,19
2020-10-31T00:00:00Z,miranda,VE15,zamora,VE1521,guatire,VE152101,senifa los miguelitos,10.456249,-66.56525,m_19_and_older,4
2020-05-31T00:00:00Z,miranda,VE15,zamora,VE1521,guatire,VE152101,senifa los miguelitos,10.446744,-66.54307,m_3_6,22
2020-10-31T00:00:00Z,lara,VE13,iribarren,VE1303,catedral,VE130301,simon bolivar,10.0968,-69.30004,f_19_and_older,15
2020-10-31T00:00:00Z,lara,VE13,iribarren,VE1303,catedral,VE130301,simon bolivar,10.0968,-69.30004,f_3_6,40
2020-10-31T00:00:00Z,lara,VE13,iribarren,VE1303,catedral,VE130301,simon bolivar,10.0968,-69.30004,f_7_12,314
2020-10-31T00:00:00Z,lara,VE13,iribarren,VE1303,catedral,VE130301,simon bolivar,10.0968,-69.30004,m_19_and_older,4
2020-10-31T00:00:00Z,lara,VE13,iribarren,VE1303,catedral,VE130301,simon bolivar,10.0968,-69.30004,m_3_6,39
2020-10-31T00:00:00Z,lara,VE13,iribarren,VE1303,catedral,VE130301,simon bolivar,10.0968,-69.30004,m_7_12,157
2020-11-30T00:00:00Z,carabobo,VE08,san joaquin,VE0813,san joaquin,VE081301,simon rodriguez,10.25469,-67.80095,f_12_17,191
2020-11-30T00:00:00Z,carabobo,VE08,san joaquin,VE0813,san joaquin,VE081301,simon rodriguez,10.25469,-67.80095,f_7_12,275
2020-11-30T00:00:00Z,carabobo,VE08,san joaquin,VE0813,san joaquin,VE081301,simon rodriguez,10.25469,-67.80095,m_12_17,209
2020-11-30T00:00:00Z,carabobo,VE08,san joaquin,VE0813,san joaquin,VE081301,simon rodriguez,10.25469,-67.80095,m_7_12,290
2020-10-31T00:00:00Z,delta amacuro,VE10,tucupita,VE1004,juan millan,VE100403,simoncito bolivariano dr. diego carbonell,8.87072,-61.99469,f_19_and_older,4
2020-10-31T00:00:00Z,delta amacuro,VE10,tucupita,VE1004,juan millan,VE100403,simoncito bolivariano dr. diego carbonell,8.87072,-61.99469,f_3_6,55
2020-10-31T00:00:00Z,delta amacuro,VE10,tucupita,VE1004,juan millan,VE100403,simoncito bolivariano dr. diego carbonell,8.87072,-61.99469,m_3_6,79
2020-10-31T00:00:00Z,delta amacuro,VE10,tucupita,VE1004,juan millan,VE100403,simoncito estadal bolivariano maraiza,8.88477,-62.03662,f_19_and_older,8
2020-10-31T00:00:00Z,delta amacuro,VE10,tucupita,VE1004,juan millan,VE100403,simoncito estadal bolivariano maraiza,8.88477,-62.03662,f_3_6,104
2020-10-31T00:00:00Z,delta amacuro,VE10,tucupita,VE1004,juan millan,VE100403,simoncito estadal bolivariano maraiza,8.88477,-62.03662,f_7_12,82
2020-10-31T00:00:00Z,delta amacuro,VE10,tucupita,VE1004,juan millan,VE100403,simoncito estadal bolivariano maraiza,8.88477,-62.03662,m_3_6,100
2020-10-31T00:00:00Z,delta amacuro,VE10,tucupita,VE1004,juan millan,VE100403,simoncito estadal bolivariano maraiza,8.88477,-62.03662,m_7_12,85
2020-09-30T00:00:00Z,miranda,VE15,lander,VE1512,santa barbara,VE151203,simoncito mundo infantil,10.154,-66.815,f_19_and_older,1
2020-10-31T00:00:00Z,delta amacuro,VE10,tucupita,VE1004,juan millan,VE100403,simoncito nacional bolivariano dr. raul van praag,8.91666,-61.98835,f_19_and_older,4
2020-10-31T00:00:00Z,delta amacuro,VE10,tucupita,VE1004,juan millan,VE100403,simoncito nacional bolivariano dr. raul van praag,8.91666,-61.98835,f_3_6,85
2020-10-31T00:00:00Z,delta amacuro,VE10,tucupita,VE1004,juan millan,VE100403,simoncito nacional bolivariano dr. raul van praag,8.91666,-61.98835,m_3_6,69
2020-10-31T00:00:00Z,zulia,VE23,maracaibo,VE2313,idelfonso vasquez,VE231310,solanda eloina garcia arevalo,NA,NA,f_3_6,63
2020-10-31T00:00:00Z,zulia,VE23,maracaibo,VE2313,idelfonso vasquez,VE231310,solanda eloina garcia arevalo,NA,NA,f_7_12,201
2020-10-31T00:00:00Z,zulia,VE23,maracaibo,VE2313,idelfonso vasquez,VE231310,solanda eloina garcia arevalo,NA,NA,m_3_6,65
2020-10-31T00:00:00Z,zulia,VE23,maracaibo,VE2313,idelfonso vasquez,VE231310,solanda eloina garcia arevalo,NA,NA,m_7_12,209
2020-06-30T00:00:00Z,zulia,VE23,san francisco,VE2317,domitila flores,VE231703,suenos de un nino,10.89083333333333,-72.09,f_12_17,1
2020-06-30T00:00:00Z,zulia,VE23,san francisco,VE2317,domitila flores,VE231703,suenos de un nino,10.89083333333333,-72.09,f_18_19,10
2020-06-30T00:00:00Z,zulia,VE23,san francisco,VE2317,domitila flores,VE231703,suenos de un nino,10.89083333333333,-72.09,f_19_and_older,42
2020-06-30T00:00:00Z,zulia,VE23,san francisco,VE2317,domitila flores,VE231703,suenos de un nino,10.89083333333333,-72.09,f_3_6,23
2020-06-30T00:00:00Z,zulia,VE23,san francisco,VE2317,domitila flores,VE231703,suenos de un nino,10.89083333333333,-72.09,f_7_12,17
2020-06-30T00:00:00Z,zulia,VE23,san francisco,VE2317,domitila flores,VE231703,suenos de un nino,10.89083333333333,-72.09,m_12_17,6
2020-06-30T00:00:00Z,zulia,VE23,san francisco,VE2317,domitila flores,VE231703,suenos de un nino,10.89083333333333,-72.09,m_18_19,5
2020-06-30T00:00:00Z,zulia,VE23,san francisco,VE2317,domitila flores,VE231703,suenos de un nino,10.89083333333333,-72.09,m_19_and_older,42
2020-06-30T00:00:00Z,zulia,VE23,san francisco,VE2317,domitila flores,VE231703,suenos de un nino,10.89083333333333,-72.09,m_3_6,27
2020-06-30T00:00:00Z,zulia,VE23,san francisco,VE2317,domitila flores,VE231703,suenos de un nino,10.89083333333333,-72.09,m_7_12,27
2020-07-31T00:00:00Z,distrito capital,VE01,libertador,VE0101,antimano,VE010102,superatec - antimano,10.275,-66.58,f_12_17,100
2020-07-31T00:00:00Z,distrito capital,VE01,libertador,VE0101,antimano,VE010102,superatec - antimano,10.275,-66.58,m_12_17,60
2020-09-30T00:00:00Z,miranda,VE15,baruta,VE1503,baruta,VE150301,superatec - baruta,10.27,-66.52,f_12_17,70
2020-09-30T00:00:00Z,miranda,VE15,baruta,VE1503,baruta,VE150301,superatec - baruta,10.27,-66.52,m_12_17,150
2020-09-30T00:00:00Z,distrito capital,VE01,libertador,VE0101,sucre,VE010121,superatec - catia,10.32,-67.1,f_12_17,79
2020-07-31T00:00:00Z,distrito capital,VE01,libertador,VE0101,sucre,VE010121,superatec - catia,10.317,-67.095,f_18_19,70
2020-09-30T00:00:00Z,distrito capital,VE01,libertador,VE0101,sucre,VE010121,superatec - catia,10.32,-67.1,m_12_17,97
2020-07-31T00:00:00Z,distrito capital,VE01,libertador,VE0101,sucre,VE010121,superatec - catia,10.317,-67.095,m_18_19,106
2020-09-30T00:00:00Z,distrito capital,VE01,libertador,VE0101,el valle,VE010110,superatec - el valle,10.53,-66.82,f_12_17,48
2020-07-31T00:00:00Z,distrito capital,VE01,libertador,VE0101,el valle,VE010110,superatec - el valle,10.27,-66.55,m_12_17,43
2020-08-31T00:00:00Z,miranda,VE15,zamora,VE1521,guatire,VE152101,superatec - guatire,10.469497,-66.548155,f_12_17,34
2020-08-31T00:00:00Z,miranda,VE15,zamora,VE1521,guatire,VE152101,superatec - guatire,10.469497,-66.548155,f_19_and_older,2
2020-08-31T00:00:00Z,miranda,VE15,zamora,VE1521,guatire,VE152101,superatec - guatire,10.469497,-66.548155,m_12_17,40
2020-08-31T00:00:00Z,miranda,VE15,guaicaipuro,VE1510,los teques,VE151001,superatec - los teques,10.351387,-67.020964,f_12_17,23
2020-08-31T00:00:00Z,miranda,VE15,guaicaipuro,VE1510,los teques,VE151001,superatec - los teques,10.351387,-67.020964,f_19_and_older,1
2020-08-31T00:00:00Z,miranda,VE15,guaicaipuro,VE1510,los teques,VE151001,superatec - los teques,10.351387,-67.020964,m_12_17,27
2020-08-31T00:00:00Z,miranda,VE15,guaicaipuro,VE1510,los teques,VE151001,superatec - los teques,10.351387,-67.020964,m_19_and_older,1
2020-09-30T00:00:00Z,miranda,VE15,sucre,VE1519,petare,VE151901,superatec - petare,10.53,-66.82,f_12_17,141
2020-09-30T00:00:00Z,miranda,VE15,sucre,VE1519,petare,VE151901,superatec - petare,10.53,-66.82,m_12_17,100
2020-09-30T00:00:00Z,miranda,VE15,paz castillo,VE1515,santa lucia,VE151501,supervisor paz castillo,10.3,-66.733,f_19_and_older,1
2020-09-30T00:00:00Z,miranda,VE15,independencia,VE1511,santa teresa del tuy,VE151101,supervisora independencia,10.247,-66.656,m_19_and_older,1
