mes_solo,estado,pcode1,municipio,pcode2,parroquia,pcode3,ubicacion,latitud,longitud,desagregacion,beneficiarios
2020-02-29T00:00:00Z,MIRANDA,VE15,SUCRE,VE1519,PETARE,VE151901,U. E. P. FE Y ALEGRIA Nº 3 MARIA INMACULADA,10.495849,-66.828856,m_12_17,530
2020-11-30T00:00:00Z,MIRANDA,VE15,SUCRE,VE1519,PETARE,VE151901,U. E. P. FE Y ALEGRIA Nº 3 MARIA INMACULADA,10.495849,-66.828856,m_3_6,113
2020-05-31T00:00:00Z,MIRANDA,VE15,SUCRE,VE1519,PETARE,VE151901,U. E. P. FE Y ALEGRIA Nº 3 MARIA INMACULADA,10.495849,-66.828856,m_7_12,283
2020-01-31T00:00:00Z,MIRANDA,VE15,SUCRE,VE1519,PETARE,VE151901,U. E. P. FE Y ALEGRIA Nº 3 MARIA INMACULADA,10.495849,-66.828856,m_mayores_de_19,1
2020-02-29T00:00:00Z,ZULIA,VE23,GUAJIRA,VE2315,GUAJIRA,VE231504,U. E. P. PARAGUIPOA FE Y ALEGRIA,11.3473514,-71.969847,f_12_17,206
2020-02-29T00:00:00Z,ZULIA,VE23,GUAJIRA,VE2315,GUAJIRA,VE231504,U. E. P. PARAGUIPOA FE Y ALEGRIA,11.3473514,-71.969847,f_3_6,18
2020-02-29T00:00:00Z,ZULIA,VE23,GUAJIRA,VE2315,GUAJIRA,VE231504,U. E. P. PARAGUIPOA FE Y ALEGRIA,11.3473514,-71.969847,f_7_12,213
2020-01-31T00:00:00Z,ZULIA,VE23,GUAJIRA,VE2315,GUAJIRA,VE231504,U. E. P. PARAGUIPOA FE Y ALEGRIA,11.3473514,-71.969847,f_mayores_de_19,20
2020-02-29T00:00:00Z,ZULIA,VE23,GUAJIRA,VE2315,GUAJIRA,VE231504,U. E. P. PARAGUIPOA FE Y ALEGRIA,11.3473514,-71.969847,m_12_17,116
2020-02-29T00:00:00Z,ZULIA,VE23,GUAJIRA,VE2315,GUAJIRA,VE231504,U. E. P. PARAGUIPOA FE Y ALEGRIA,11.3473514,-71.969847,m_3_6,20
2020-02-29T00:00:00Z,ZULIA,VE23,GUAJIRA,VE2315,GUAJIRA,VE231504,U. E. P. PARAGUIPOA FE Y ALEGRIA,11.3473514,-71.969847,m_7_12,111
2020-01-31T00:00:00Z,ZULIA,VE23,GUAJIRA,VE2315,GUAJIRA,VE231504,U. E. P. PARAGUIPOA FE Y ALEGRIA,11.3473514,-71.969847,m_mayores_de_19,10
2020-02-29T00:00:00Z,ZULIA,VE23,GUAJIRA,VE2315,ALTA GUAJIRA,VE231502,U. E. P. RAMON PAZ IPUANA FE Y ALEGRIA,11.637783,-71.8496887,f_mayores_de_19,2
2020-02-29T00:00:00Z,ZULIA,VE23,GUAJIRA,VE2315,ALTA GUAJIRA,VE231502,U. E. P. RAMON PAZ IPUANA FE Y ALEGRIA,11.637783,-71.8496887,m_12_17,61
2020-02-29T00:00:00Z,ZULIA,VE23,GUAJIRA,VE2315,ALTA GUAJIRA,VE231502,U. E. P. RAMON PAZ IPUANA FE Y ALEGRIA,11.637783,-71.8496887,m_7_12,65
2020-02-29T00:00:00Z,ZULIA,VE23,GUAJIRA,VE2315,ALTA GUAJIRA,VE231502,U. E. P. RAMON PAZ IPUANA FE Y ALEGRIA,11.637783,-71.8496887,m_mayores_de_19,2
2020-02-29T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,U.B.N.B. GUSTAVO MACHADO,10.515638,-66.938778,f_mayores_de_19,40
2020-10-31T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,"U.E  ""ABRAHAM REYES"" FE Y ALEGRIA",10.509596,-66.936999,f_3_6,53
2020-10-31T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,"U.E  ""ABRAHAM REYES"" FE Y ALEGRIA",10.509596,-66.936999,f_7_12,147
2020-10-31T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,"U.E  ""ABRAHAM REYES"" FE Y ALEGRIA",10.509596,-66.936999,m_3_6,46
2020-10-31T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,"U.E  ""ABRAHAM REYES"" FE Y ALEGRIA",10.509596,-66.936999,m_7_12,170
2020-11-30T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,U.E  COLEGIO MADRE CECILIA CROS  FE Y ALEGRIA,10.521844,-66.939747,f_12_17,117
2020-11-30T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,U.E  COLEGIO MADRE CECILIA CROS  FE Y ALEGRIA,10.521844,-66.939747,f_3_6,13
2020-11-30T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,U.E  COLEGIO MADRE CECILIA CROS  FE Y ALEGRIA,10.521844,-66.939747,f_7_12,125
2020-11-30T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,U.E  COLEGIO MADRE CECILIA CROS  FE Y ALEGRIA,10.521844,-66.939747,m_12_17,141
2020-11-30T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,U.E  COLEGIO MADRE CECILIA CROS  FE Y ALEGRIA,10.521844,-66.939747,m_3_6,7
2020-11-30T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,U.E  COLEGIO MADRE CECILIA CROS  FE Y ALEGRIA,10.521844,-66.939747,m_7_12,106
2020-01-31T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,U.E  COLEGIO MADRE CECILIA CROS FE Y ALEGRIA,NA,NA,f_12_17,115
2020-03-31T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,U.E  COLEGIO MADRE CECILIA CROS FE Y ALEGRIA,NA,NA,f_18_19,56
2020-01-31T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,U.E  COLEGIO MADRE CECILIA CROS FE Y ALEGRIA,NA,NA,f_3_6,17
2020-01-31T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,U.E  COLEGIO MADRE CECILIA CROS FE Y ALEGRIA,NA,NA,f_7_12,129
2020-02-29T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,U.E  COLEGIO MADRE CECILIA CROS FE Y ALEGRIA,NA,NA,f_mayores_de_19,2
2020-01-31T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,U.E  COLEGIO MADRE CECILIA CROS FE Y ALEGRIA,NA,NA,m_12_17,129
2020-03-31T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,U.E  COLEGIO MADRE CECILIA CROS FE Y ALEGRIA,NA,NA,m_18_19,73
2020-03-31T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,U.E  COLEGIO MADRE CECILIA CROS FE Y ALEGRIA,NA,NA,m_3_6,8
2020-01-31T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,U.E  COLEGIO MADRE CECILIA CROS FE Y ALEGRIA,NA,NA,m_7_12,143
2020-11-30T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SAN AGUSTIN,VE010114,"U.E COLEGIO ""DON PEDRO"" FE Y ALEGRIA",10.49047,-66.905008,f_12_17,242
2020-09-30T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SAN AGUSTIN,VE010114,"U.E COLEGIO ""DON PEDRO"" FE Y ALEGRIA",10.49047,-66.905008,f_3_6,25
2020-11-30T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SAN AGUSTIN,VE010114,"U.E COLEGIO ""DON PEDRO"" FE Y ALEGRIA",10.49047,-66.905008,f_7_12,148
2020-11-30T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SAN AGUSTIN,VE010114,"U.E COLEGIO ""DON PEDRO"" FE Y ALEGRIA",10.49047,-66.905008,m_12_17,254
2020-09-30T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SAN AGUSTIN,VE010114,"U.E COLEGIO ""DON PEDRO"" FE Y ALEGRIA",10.49047,-66.905008,m_3_6,26
2020-09-30T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SAN AGUSTIN,VE010114,"U.E COLEGIO ""DON PEDRO"" FE Y ALEGRIA",10.49047,-66.905008,m_7_12,161
2020-11-30T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,LA VEGA,VE010112,U.E COLEGIO ALIANZA FE Y ALEGRIA,10.463666,-66.946289,f_12_17,146
2020-11-30T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,LA VEGA,VE010112,U.E COLEGIO ALIANZA FE Y ALEGRIA,10.463666,-66.946289,m_12_17,137
2020-10-31T00:00:00Z,TACHIRA,VE20,SAN CRISTOBAL,VE2023,PEDRO MARIA MORANTES,VE202302,U.E COLEGIO ASILO SAN ANTONIO,7.766385,-72.228764,f_3_6,31
2020-10-31T00:00:00Z,TACHIRA,VE20,SAN CRISTOBAL,VE2023,PEDRO MARIA MORANTES,VE202302,U.E COLEGIO ASILO SAN ANTONIO,7.766385,-72.228764,f_7_12,125
2020-07-31T00:00:00Z,TACHIRA,VE20,SAN CRISTOBAL,VE2023,PEDRO MARIA MORANTES,VE202302,U.E COLEGIO ASILO SAN ANTONIO,77.66343,-72.22885,f_mayores_de_19,3
2020-10-31T00:00:00Z,TACHIRA,VE20,SAN CRISTOBAL,VE2023,PEDRO MARIA MORANTES,VE202302,U.E COLEGIO ASILO SAN ANTONIO,7.766385,-72.228764,m_12_17,105
2020-04-30T00:00:00Z,TACHIRA,VE20,SAN CRISTOBAL,VE2023,PEDRO MARIA MORANTES,VE202302,U.E COLEGIO ASILO SAN ANTONIO,77.66343,-72.22885,m_3_6,57
2020-04-30T00:00:00Z,TACHIRA,VE20,SAN CRISTOBAL,VE2023,PEDRO MARIA MORANTES,VE202302,U.E COLEGIO ASILO SAN ANTONIO,77.66343,-72.22885,m_7_12,188
2020-10-31T00:00:00Z,TACHIRA,VE20,SAN CRISTOBAL,VE2023,SAN SEBASTIAN,VE202304,U.E COLEGIO JORBALAN,7.770367,-72.229415,f_7_12,138
2020-10-31T00:00:00Z,TACHIRA,VE20,SAN CRISTOBAL,VE2023,SAN SEBASTIAN,VE202304,U.E COLEGIO JORBALAN,7.770367,-72.229415,m_3_6,18
2020-10-31T00:00:00Z,TACHIRA,VE20,SAN CRISTOBAL,VE2023,SAN SEBASTIAN,VE202304,U.E COLEGIO JORBALAN,7.770367,-72.229415,m_7_12,51
2020-04-30T00:00:00Z,TACHIRA,VE20,MICHELENA,VE2018,MICHELENA,VE201801,U.E COLEGIO JOSE LUCIO BECERRA,7.958208,-72.242892,f_0_3,16
2020-04-30T00:00:00Z,TACHIRA,VE20,MICHELENA,VE2018,MICHELENA,VE201801,U.E COLEGIO JOSE LUCIO BECERRA,7.958208,-72.242892,f_3_6,94
2020-10-31T00:00:00Z,TACHIRA,VE20,MICHELENA,VE2018,MICHELENA,VE201801,U.E COLEGIO JOSE LUCIO BECERRA,7.958208,-72.242892,f_7_12,181
2020-07-31T00:00:00Z,TACHIRA,VE20,MICHELENA,VE2018,MICHELENA,VE201801,U.E COLEGIO JOSE LUCIO BECERRA,7.958208,-72.242892,f_mayores_de_19,3
2020-04-30T00:00:00Z,TACHIRA,VE20,MICHELENA,VE2018,MICHELENA,VE201801,U.E COLEGIO JOSE LUCIO BECERRA,7.958208,-72.242892,m_0_3,15
2020-05-31T00:00:00Z,TACHIRA,VE20,MICHELENA,VE2018,MICHELENA,VE201801,U.E COLEGIO JOSE LUCIO BECERRA,7.958018,-72.242837,m_3_6,141
2020-04-30T00:00:00Z,TACHIRA,VE20,MICHELENA,VE2018,MICHELENA,VE201801,U.E COLEGIO JOSE LUCIO BECERRA,7.958208,-72.242892,m_7_12,170
2020-07-31T00:00:00Z,TACHIRA,VE20,PEDRO MARIA URENA,VE2020,NUEVA ARCADIA,VE202002,U.E COLEGIO MADRE TRINIDAD OLIVIERI,7.01901,-72.429754,f_3_6,48
2020-07-31T00:00:00Z,TACHIRA,VE20,PEDRO MARIA URENA,VE2020,NUEVA ARCADIA,VE202002,U.E COLEGIO MADRE TRINIDAD OLIVIERI,7.01901,-72.429754,f_7_12,99
2020-07-31T00:00:00Z,TACHIRA,VE20,PEDRO MARIA URENA,VE2020,NUEVA ARCADIA,VE202002,U.E COLEGIO MADRE TRINIDAD OLIVIERI,7.01901,-72.429754,m_3_6,41
2020-07-31T00:00:00Z,TACHIRA,VE20,PEDRO MARIA URENA,VE2020,NUEVA ARCADIA,VE202002,U.E COLEGIO MADRE TRINIDAD OLIVIERI,7.01901,-72.429754,m_7_12,97
2020-10-31T00:00:00Z,TACHIRA,VE20,JUNIN,VE2014,JUNIN,VE201401,U.E COLEGIO MARIA INMACULADA,7.709432,-72.358045,f_3_6,196
2020-04-30T00:00:00Z,TACHIRA,VE20,JUNIN,VE2014,JUNIN,VE201401,U.E COLEGIO MARIA INMACULADA,7.709432,-72.358045,f_7_12,235
2020-07-31T00:00:00Z,TACHIRA,VE20,JUNIN,VE2014,JUNIN,VE201401,U.E COLEGIO MARIA INMACULADA,7.709432,-72.35869,f_mayores_de_19,3
2020-10-31T00:00:00Z,TACHIRA,VE20,JUNIN,VE2014,JUNIN,VE201401,U.E COLEGIO MARIA INMACULADA,7.709432,-72.358045,m_3_6,64
2020-04-30T00:00:00Z,TACHIRA,VE20,JUNIN,VE2014,JUNIN,VE201401,U.E COLEGIO MARIA INMACULADA,7.705367,-72.358102,m_7_12,437
2020-07-31T00:00:00Z,TACHIRA,VE20,JUNIN,VE2014,JUNIN,VE201401,U.E COLEGIO MARIA INMACULADA,7.709432,-72.35869,m_mayores_de_19,1
2020-10-31T00:00:00Z,TACHIRA,VE20,CARDENAS,VE2005,CARDENAS,VE200501,U.E COLEGIO PADRE FRIAS,7.838484,-72.228145,f_3_6,103
2020-10-31T00:00:00Z,TACHIRA,VE20,CARDENAS,VE2005,CARDENAS,VE200501,U.E COLEGIO PADRE FRIAS,7.838484,-72.228145,f_7_12,281
2020-10-31T00:00:00Z,TACHIRA,VE20,JOSE MARIA VARGAS,VE2013,JOSE MARIA VARGAS,VE201301,U.E COLEGIO SANTA MARIA MICAELA,7.979401501,-72.0753014087677,f_3_6,12
2020-04-30T00:00:00Z,TACHIRA,VE20,JOSE MARIA VARGAS,VE2013,JOSE MARIA VARGAS,VE201301,U.E COLEGIO SANTA MARIA MICAELA,7.983956,-72.0698,f_7_12,34
2020-10-31T00:00:00Z,TACHIRA,VE20,JOSE MARIA VARGAS,VE2013,JOSE MARIA VARGAS,VE201301,U.E COLEGIO SANTA MARIA MICAELA,7.979401501,-72.0753014087677,m_3_6,7
2020-04-30T00:00:00Z,TACHIRA,VE20,JOSE MARIA VARGAS,VE2013,JOSE MARIA VARGAS,VE201301,U.E COLEGIO SANTA MARIA MICAELA,7.983956,-72.0698,m_7_12,23
2020-10-31T00:00:00Z,TACHIRA,VE20,AYACUCHO,VE2003,AYACUCHO,VE200301,U.E COLEGIO SUCRE,8.034513,-72.265973,f_3_6,75
2020-10-31T00:00:00Z,TACHIRA,VE20,AYACUCHO,VE2003,AYACUCHO,VE200301,U.E COLEGIO SUCRE,8.034513,-72.265973,f_7_12,112
2020-07-31T00:00:00Z,TACHIRA,VE20,AYACUCHO,VE2003,AYACUCHO,VE200301,U.E COLEGIO SUCRE,8.034513,-72.265973,f_mayores_de_19,3
2020-10-31T00:00:00Z,TACHIRA,VE20,AYACUCHO,VE2003,AYACUCHO,VE200301,U.E COLEGIO SUCRE,8.034513,-72.265973,m_3_6,81
2020-10-31T00:00:00Z,TACHIRA,VE20,AYACUCHO,VE2003,AYACUCHO,VE200301,U.E COLEGIO SUCRE,8.034513,-72.265973,m_7_12,143
2020-02-29T00:00:00Z,TACHIRA,VE20,JUNIN,VE2014,JUNIN,VE201401,U.E DR. LEONARDO RUIZ PIENDA,NA,NA,m_12_17,249
2020-02-29T00:00:00Z,TACHIRA,VE20,JUNIN,VE2014,JUNIN,VE201401,U.E DR. LEONARDO RUIZ PIENDA,NA,NA,m_7_12,255
2020-10-31T00:00:00Z,MERIDA,VE14,ALBERTO ADRIANI,VE1401,PARROQUIA ROMULO BETANCOURT,VE140101,U.E JESUS MANUEL QUINTERO,NA,NA,f_3_6,17
2020-10-31T00:00:00Z,MERIDA,VE14,ALBERTO ADRIANI,VE1401,PARROQUIA ROMULO BETANCOURT,VE140101,U.E JESUS MANUEL QUINTERO,NA,NA,f_7_12,60
2020-10-31T00:00:00Z,MERIDA,VE14,ALBERTO ADRIANI,VE1401,PARROQUIA ROMULO BETANCOURT,VE140101,U.E JESUS MANUEL QUINTERO,NA,NA,m_3_6,14
2020-10-31T00:00:00Z,MERIDA,VE14,ALBERTO ADRIANI,VE1401,PARROQUIA ROMULO BETANCOURT,VE140101,U.E JESUS MANUEL QUINTERO,NA,NA,m_7_12,57
2020-02-29T00:00:00Z,ZULIA,VE23,MARACAIBO,VE2313,MANUEL DAGNINO,VE231313,U.E JUAN ANTONIO PAREDES,10.624386,-71.645364,f_mayores_de_19,29
2020-02-29T00:00:00Z,ZULIA,VE23,MARACAIBO,VE2313,MANUEL DAGNINO,VE231313,U.E JUAN ANTONIO PAREDES,10.624386,-71.645364,m_mayores_de_19,6
2020-10-31T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,LA VEGA,VE010112,U.E LUIS MARIA OLASO FE Y ALEGRIA,10.445581,-66.94731,f_3_6,31
2020-10-31T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,LA VEGA,VE010112,U.E LUIS MARIA OLASO FE Y ALEGRIA,10.445581,-66.94731,f_7_12,135
2020-10-31T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,LA VEGA,VE010112,U.E LUIS MARIA OLASO FE Y ALEGRIA,10.445581,-66.94731,m_3_6,46
2020-10-31T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,LA VEGA,VE010112,U.E LUIS MARIA OLASO FE Y ALEGRIA,10.445581,-66.94731,m_7_12,166
2020-10-31T00:00:00Z,LARA,VE13,IRIBARREN,VE1303,TAMACA,VE130306,U.E NACIONAL RASTROJITOS,10.2352335,-69.2710107,f_12_17,266
2020-10-31T00:00:00Z,LARA,VE13,IRIBARREN,VE1303,TAMACA,VE130306,U.E NACIONAL RASTROJITOS,10.2352335,-69.2710107,f_3_6,115
2020-10-31T00:00:00Z,LARA,VE13,IRIBARREN,VE1303,TAMACA,VE130306,U.E NACIONAL RASTROJITOS,10.2352335,-69.2710107,f_7_12,220
2020-10-31T00:00:00Z,LARA,VE13,IRIBARREN,VE1303,TAMACA,VE130306,U.E NACIONAL RASTROJITOS,10.2352335,-69.2710107,f_mayores_de_19,31
2020-10-31T00:00:00Z,LARA,VE13,IRIBARREN,VE1303,TAMACA,VE130306,U.E NACIONAL RASTROJITOS,10.2352335,-69.2710107,m_12_17,255
2020-10-31T00:00:00Z,LARA,VE13,IRIBARREN,VE1303,TAMACA,VE130306,U.E NACIONAL RASTROJITOS,10.2352335,-69.2710107,m_3_6,111
2020-10-31T00:00:00Z,LARA,VE13,IRIBARREN,VE1303,TAMACA,VE130306,U.E NACIONAL RASTROJITOS,10.2352335,-69.2710107,m_7_12,212
2020-10-31T00:00:00Z,LARA,VE13,IRIBARREN,VE1303,TAMACA,VE130306,U.E NACIONAL RASTROJITOS,10.2352335,-69.2710107,m_mayores_de_19,8
2020-03-31T00:00:00Z,BOLIVAR,VE07,PIAR,VE0706,ANDRES ELOY BLANCO,VE070602,U.E RELIGIOSAS OBLATAS DEL DIVINO AMOR,8.0359,-62.6551,f_3_6,10
2020-03-31T00:00:00Z,BOLIVAR,VE07,PIAR,VE0706,ANDRES ELOY BLANCO,VE070602,U.E RELIGIOSAS OBLATAS DEL DIVINO AMOR,8.0359,-62.6551,f_7_12,83
2020-05-31T00:00:00Z,BOLIVAR,VE07,PIAR,VE0706,ANDRES ELOY BLANCO,VE070602,U.E RELIGIOSAS OBLATAS DEL DIVINO AMOR,8.0359,-62.6551,f_mayores_de_19,16
2020-03-31T00:00:00Z,BOLIVAR,VE07,PIAR,VE0706,ANDRES ELOY BLANCO,VE070602,U.E RELIGIOSAS OBLATAS DEL DIVINO AMOR,8.0359,-62.6551,m_3_6,21
2020-03-31T00:00:00Z,BOLIVAR,VE07,PIAR,VE0706,ANDRES ELOY BLANCO,VE070602,U.E RELIGIOSAS OBLATAS DEL DIVINO AMOR,8.0359,-62.6551,m_7_12,92
2020-06-30T00:00:00Z,BOLIVAR,VE07,PIAR,VE0706,ANDRES ELOY BLANCO,VE070602,U.E RELIGIOSAS OBLATAS DEL DIVINO AMOR,80.359,-62.6551,m_mayores_de_19,2
2020-11-30T00:00:00Z,LA GUAIRA,VE24,VARGAS,VE2401,CARABALLEDA,VE240101,U.E SIMON BOLIVAR,10.610723,-66.849923,f_12_17,207
2020-11-30T00:00:00Z,LA GUAIRA,VE24,VARGAS,VE2401,CARABALLEDA,VE240101,U.E SIMON BOLIVAR,10.610723,-66.849923,f_3_6,46
2020-11-30T00:00:00Z,LA GUAIRA,VE24,VARGAS,VE2401,CARABALLEDA,VE240101,U.E SIMON BOLIVAR,10.610723,-66.849923,f_7_12,181
2020-11-30T00:00:00Z,LA GUAIRA,VE24,VARGAS,VE2401,CARABALLEDA,VE240101,U.E SIMON BOLIVAR,10.610723,-66.849923,m_12_17,196
2020-11-30T00:00:00Z,LA GUAIRA,VE24,VARGAS,VE2401,CARABALLEDA,VE240101,U.E SIMON BOLIVAR,10.610723,-66.849923,m_3_6,46
2020-11-30T00:00:00Z,LA GUAIRA,VE24,VARGAS,VE2401,CARABALLEDA,VE240101,U.E SIMON BOLIVAR,10.610723,-66.849923,m_7_12,180
2020-02-29T00:00:00Z,TACHIRA,VE20,BOLIVAR,VE2004,BOLIVAR,VE200401,U.E.  CONCENTRADA Nº10 SABANA POTRERA,NA,NA,f_mayores_de_19,2
2020-02-29T00:00:00Z,TACHIRA,VE20,SAMUEL DARIO MALDONADO,VE2022,SAMUEL DARIO MALDONADO,VE202201,U.E.  ERNESTINA MORALES DE MEDINA,NA,NA,f_12_17,135
2020-02-29T00:00:00Z,TACHIRA,VE20,SAMUEL DARIO MALDONADO,VE2022,SAMUEL DARIO MALDONADO,VE202201,U.E.  ERNESTINA MORALES DE MEDINA,NA,NA,f_3_6,38
2020-02-29T00:00:00Z,TACHIRA,VE20,SAMUEL DARIO MALDONADO,VE2022,SAMUEL DARIO MALDONADO,VE202201,U.E.  ERNESTINA MORALES DE MEDINA,NA,NA,f_7_12,127
2020-02-29T00:00:00Z,TACHIRA,VE20,SAMUEL DARIO MALDONADO,VE2022,SAMUEL DARIO MALDONADO,VE202201,U.E.  ERNESTINA MORALES DE MEDINA,NA,NA,m_3_6,30
2020-11-30T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,U.E.  JUAN PABLO II,10.532788,-66.974962,f_3_6,50
2020-11-30T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,U.E.  JUAN PABLO II,10.532788,-66.974962,f_7_12,101
2020-11-30T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,U.E.  JUAN PABLO II,10.532788,-66.974962,m_3_6,43
2020-11-30T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,U.E.  JUAN PABLO II,10.532788,-66.974962,m_7_12,109
2020-01-31T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,23 DE ENERO,VE010122,U.E. ABRAHAM REYES (CARACAS),10.509596,-66.936999,f_12_17,93
2020-01-31T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,23 DE ENERO,VE010122,U.E. ABRAHAM REYES (CARACAS),10.509596,-66.936999,f_3_6,37
2020-05-31T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,U.E. ABRAHAM REYES (CARACAS),10.509596,-66.936999,f_7_12,97
2020-02-29T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,23 DE ENERO,VE010122,U.E. ABRAHAM REYES (CARACAS),10.509596,-66.936999,f_mayores_de_19,11
2020-05-31T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,SUCRE,VE010121,U.E. ABRAHAM REYES (CARACAS),10.509596,-66.936999,m_3_6,34
2020-03-31T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,23 DE ENERO,VE010122,U.E. ABRAHAM REYES (CARACAS),10.509596,-66.936999,m_7_12,79
2020-02-29T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,23 DE ENERO,VE010122,U.E. ABRAHAM REYES (CARACAS),10.509596,-66.936999,m_mayores_de_19,1
2020-03-31T00:00:00Z,ZULIA,VE23,LA CANADA DE URDANETA,VE2309,ANDRES BELLO,VE230902,U.E. AGROTECNICA  SAN AGUSTIN,10.362122,-71.37404,f_7_12,91
2020-07-31T00:00:00Z,ZULIA,VE23,LA CANADA DE URDANETA,VE2309,ANDRES BELLO,VE230902,U.E. AGROTECNICA  SAN AGUSTIN,10.362122,-71.37404,f_mayores_de_19,2
2020-04-30T00:00:00Z,ZULIA,VE23,LA CANADA DE URDANETA,VE2309,ANDRES BELLO,VE230902,U.E. AGROTECNICA  SAN AGUSTIN,10.362122,-71.37404,m_7_12,102
2020-07-31T00:00:00Z,ZULIA,VE23,LA CANADA DE URDANETA,VE2309,ANDRES BELLO,VE230902,U.E. AGROTECNICA  SAN AGUSTIN,10.362122,-71.37404,m_mayores_de_19,1
2020-03-31T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,LA VEGA,VE010112,U.E. ALIANZA,10.463666,-66.946289,f_12_17,83
2020-03-31T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,LA VEGA,VE010112,U.E. ALIANZA,10.463666,-66.946289,f_18_19,48
2020-02-29T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,LA VEGA,VE010112,U.E. ALIANZA,10.463666,-66.946289,f_mayores_de_19,5
2020-01-31T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,LA VEGA,VE010112,U.E. ALIANZA,10.463666,-66.946289,m_12_17,130
2020-03-31T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,LA VEGA,VE010112,U.E. ALIANZA,10.463666,-66.946289,m_18_19,47
2020-01-31T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,LA VEGA,VE010112,U.E. ALIANZA,10.463666,-66.946289,m_7_12,131
2020-01-31T00:00:00Z,DISTRITO CAPITAL,VE01,LIBERTADOR,VE0101,LA VEGA,VE010112,U.E. ALIANZA,10.463666,-66.946289,m_mayores_de_19,1
